"","Time","Day_of_week","X466910","X466920","X466930","C0A980","C0A9A0","C0A9B0","C0A9C0","C0A9E0","C0A9F0","C0AC40","C0AC70","C0AC80","C0AH40","C0AH70","C1A730","C1AC50"
"3113","2015/5/10 16:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3114","2015/5/10 17:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3115","2015/5/10 18:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3116","2015/5/10 19:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3117","2015/5/10 20:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3118","2015/5/10 21:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3119","2015/5/10 22:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3120","2015/5/10 23:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3121","2015/5/11 00:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3122","2015/5/11 01:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3123","2015/5/11 02:00","Mon","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,"0","0"
"3124","2015/5/11 03:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3125","2015/5/11 04:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3126","2015/5/11 05:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3127","2015/5/11 06:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3128","2015/5/11 07:00","Mon","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,NA,"0","0"
"3129","2015/5/11 08:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3130","2015/5/11 09:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3131","2015/5/11 10:00","Mon","0","0.1","0.1","0","0","0","0","0","0",NA,"0","0",NA,NA,"0","0"
"3132","2015/5/11 11:00","Mon","0","0.1","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3133","2015/5/11 12:00","Mon","0","0.1","0.2","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3134","2015/5/11 13:00","Mon","0.2","0.2","0.2","0","0","0","0","0","0.5","0","0","0",NA,NA,"0","0"
"3135","2015/5/11 14:00","Mon","0.1","0","0.4","0","0","0","0","0","0","0","0","0",NA,NA,"0.5","0"
"3136","2015/5/11 15:00","Mon","0.1","0.3","0.2","0","0","0.5","1","0.5","0","0.5","0","0",NA,NA,"0","0"
"3137","2015/5/11 16:00","Mon","0","0.1","0.1","0","0","0","0","0","0",NA,"0","0",NA,NA,"0","0"
"3138","2015/5/11 17:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3139","2015/5/11 18:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3140","2015/5/11 19:00","Mon","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,"0","0"
"3141","2015/5/11 20:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3142","2015/5/11 21:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3143","2015/5/11 22:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3144","2015/5/11 23:00","Mon","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,"0","0"
"3145","2015/5/12 00:00","Tue","0.6","0","0.4","0","0","0.5","0.5","0","0","0.5","0","0",NA,NA,"0","3.5"
"3146","2015/5/12 01:00","Tue","3.6","0","3.2","0.5","0","0.5","1.5","0","0","2.5","0","0",NA,NA,"0","1.5"
"3147","2015/5/12 02:00","Tue","6.4","0","1.7","4","0.5","3","3","2","0","4.5","0","0",NA,NA,"0","3.5"
"3148","2015/5/12 03:00","Tue","36.5","18.2","32","28","19.5","30","33","20","17.5","28","8.5","3.5",NA,NA,"6.5","30"
"3149","2015/5/12 04:00","Tue","4.5","27.5","5","2","14.5","4.5","6","4.5","22","4","34.5","28",NA,NA,"26","3.5"
"3150","2015/5/12 05:00","Tue","1.4","0.7","0.8","0.5","0.5","0","0","0","1","1","5","8.5",NA,NA,"7.5","0"
"3151","2015/5/12 06:00","Tue","0.2","13.5","0.2","0","3.5","0","0","0.5","5","0.5","12","14",NA,NA,"15.5","0.5"
"3152","2015/5/12 07:00","Tue","0.1","2","0","0.5","1.5","0.5","0.5","1.5","1.5","0.5","3","1",NA,NA,"2.5","0"
"3153","2015/5/12 08:00","Tue","0.3","0","0.5","0.5","0","0","0","0","0","0.5","0","0.5",NA,NA,"0","0.5"
"3154","2015/5/12 09:00","Tue","0.1","0","0","0","0","0.5","0","0","0","0","0","0",NA,NA,"0","0.5"
"3155","2015/5/12 10:00","Tue","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,NA,"0","0"
"3156","2015/5/12 11:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3157","2015/5/12 12:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3158","2015/5/12 13:00","Tue","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,"0","0"
"3159","2015/5/12 14:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3160","2015/5/12 15:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3161","2015/5/12 16:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3162","2015/5/12 17:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3163","2015/5/12 18:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3164","2015/5/12 19:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3165","2015/5/12 20:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3166","2015/5/12 21:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3167","2015/5/12 22:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3168","2015/5/12 23:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3169","2015/5/13 00:00","Wed","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,"0","0"
"3170","2015/5/13 01:00","Wed","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,NA,"0","0"
"3171","2015/5/13 02:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3172","2015/5/13 03:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3173","2015/5/13 04:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3174","2015/5/13 05:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3175","2015/5/13 06:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3176","2015/5/13 07:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3177","2015/5/13 08:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3178","2015/5/13 09:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3179","2015/5/13 10:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3180","2015/5/13 11:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3181","2015/5/13 12:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3182","2015/5/13 13:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3183","2015/5/13 14:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3184","2015/5/13 15:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3185","2015/5/13 16:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3186","2015/5/13 17:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3187","2015/5/13 18:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3188","2015/5/13 19:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3189","2015/5/13 20:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3190","2015/5/13 21:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3191","2015/5/13 22:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3192","2015/5/13 23:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3193","2015/5/14 00:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3194","2015/5/14 01:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3195","2015/5/14 02:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3196","2015/5/14 03:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3197","2015/5/14 04:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3198","2015/5/14 05:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3199","2015/5/14 06:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3200","2015/5/14 07:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3201","2015/5/14 08:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3202","2015/5/14 09:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3203","2015/5/14 10:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3204","2015/5/14 11:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3205","2015/5/14 12:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3206","2015/5/14 13:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3207","2015/5/14 14:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3208","2015/5/14 15:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3209","2015/5/14 16:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3210","2015/5/14 17:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3211","2015/5/14 18:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3212","2015/5/14 19:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3213","2015/5/14 20:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3214","2015/5/14 21:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3215","2015/5/14 22:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3216","2015/5/14 23:00","Thu","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0"
"3217","2015/5/15 00:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3218","2015/5/15 01:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3219","2015/5/15 02:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3220","2015/5/15 03:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3221","2015/5/15 04:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3222","2015/5/15 05:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3223","2015/5/15 06:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3224","2015/5/15 07:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3225","2015/5/15 08:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3226","2015/5/15 09:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3227","2015/5/15 10:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3228","2015/5/15 11:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3229","2015/5/15 12:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3230","2015/5/15 13:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3231","2015/5/15 14:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3232","2015/5/15 15:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3233","2015/5/15 16:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3234","2015/5/15 17:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3235","2015/5/15 18:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3236","2015/5/15 19:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3237","2015/5/15 20:00","Fri","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,"0","0"
"3238","2015/5/15 21:00","Fri","0","0","0","0","0","0","0","0","0","0.5","0","0",NA,NA,"0","0"
"3239","2015/5/15 22:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3240","2015/5/15 23:00","Fri","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3241","2015/5/16 00:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3242","2015/5/16 01:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3243","2015/5/16 02:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3244","2015/5/16 03:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3245","2015/5/16 04:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3246","2015/5/16 05:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3247","2015/5/16 06:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3248","2015/5/16 07:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3249","2015/5/16 08:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3250","2015/5/16 09:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3251","2015/5/16 10:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3252","2015/5/16 11:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3253","2015/5/16 12:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3254","2015/5/16 13:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3255","2015/5/16 14:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3256","2015/5/16 15:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3257","2015/5/16 16:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3258","2015/5/16 17:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3259","2015/5/16 18:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3260","2015/5/16 19:00","Sat","0","0","0","0","0","0","0","0","0","0","1.5","0",NA,NA,"6.5","0"
"3261","2015/5/16 20:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0.5","0"
"3262","2015/5/16 21:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3263","2015/5/16 22:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3264","2015/5/16 23:00","Sat","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3265","2015/5/17 00:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3266","2015/5/17 01:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3267","2015/5/17 02:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3268","2015/5/17 03:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3269","2015/5/17 04:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3270","2015/5/17 05:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3271","2015/5/17 06:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3272","2015/5/17 07:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3273","2015/5/17 08:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3274","2015/5/17 09:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3275","2015/5/17 10:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3276","2015/5/17 11:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3277","2015/5/17 12:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3278","2015/5/17 13:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3279","2015/5/17 14:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3280","2015/5/17 15:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3281","2015/5/17 16:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3282","2015/5/17 17:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3283","2015/5/17 18:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3284","2015/5/17 19:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3285","2015/5/17 20:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3286","2015/5/17 21:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3287","2015/5/17 22:00","Sun","0","0","0","0","0","0","0","0","0","0.5","0","0",NA,NA,"0","0"
"3288","2015/5/17 23:00","Sun","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3289","2015/5/18 00:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3290","2015/5/18 01:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3291","2015/5/18 02:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3292","2015/5/18 03:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3293","2015/5/18 04:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3294","2015/5/18 05:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3295","2015/5/18 06:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3296","2015/5/18 07:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3297","2015/5/18 08:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3298","2015/5/18 09:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3299","2015/5/18 10:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3300","2015/5/18 11:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3301","2015/5/18 12:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3302","2015/5/18 13:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3303","2015/5/18 14:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3304","2015/5/18 15:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3305","2015/5/18 16:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3306","2015/5/18 17:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3307","2015/5/18 18:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3308","2015/5/18 19:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3309","2015/5/18 20:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3310","2015/5/18 21:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3311","2015/5/18 22:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3312","2015/5/18 23:00","Mon","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3313","2015/5/19 00:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3314","2015/5/19 01:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3315","2015/5/19 02:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3316","2015/5/19 03:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3317","2015/5/19 04:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3318","2015/5/19 05:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3319","2015/5/19 06:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3320","2015/5/19 07:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3321","2015/5/19 08:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3322","2015/5/19 09:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3323","2015/5/19 10:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3324","2015/5/19 11:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3325","2015/5/19 12:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3326","2015/5/19 13:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3327","2015/5/19 14:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3328","2015/5/19 15:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3329","2015/5/19 16:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3330","2015/5/19 17:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3331","2015/5/19 18:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3332","2015/5/19 19:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3333","2015/5/19 20:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3334","2015/5/19 21:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3335","2015/5/19 22:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3336","2015/5/19 23:00","Tue","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3337","2015/5/20 00:00","Wed","0.1","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3338","2015/5/20 01:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3339","2015/5/20 02:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3340","2015/5/20 03:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3341","2015/5/20 04:00","Wed","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0"
"3342","2015/5/20 05:00","Wed","0.7","0.3","0.4","0","0","0","0","0","0","0.5","0","0",NA,NA,"0","0"
"3343","2015/5/20 06:00","Wed","3.2","1.7","2.6","2.5","2","2","2","2.5","1.5","3","2","0.5",NA,NA,"1","2.5"
"3344","2015/5/20 07:00","Wed","5.3","4.8","5.8","5.5","5.5","6","5.5","5.5","5.5","6","5","4",NA,NA,"4.5","5"
"3345","2015/5/20 08:00","Wed","7.4","6.2","6.2","10","8","8","8","9","6.5","7","6","5.5",NA,NA,"6.5","11.5"
"3346","2015/5/20 09:00","Wed","8.8","7.8","8","5","7","5.5","5.5","6","7","8.5","7","6.5",NA,NA,"7","5"
"3347","2015/5/20 10:00","Wed","6","7.7","4","14","6","11","9.5","7","5.5","6","6","6",NA,NA,"5.5","12"
"3348","2015/5/20 11:00","Wed","2","7.1","3","4","6.5","3","3","5","8","1","5.5","4.5",NA,NA,"4.5","2"
"3349","2015/5/20 12:00","Wed","0","4.4","0","0.5","2.5","0.5","0.5","1","2.5","0","4.5","5.5",NA,NA,"5.5","0"
"3350","2015/5/20 13:00","Wed","0.1","1.1","0","0","0.5","0","0","0","0.5","0","1.5","3",NA,NA,"2.5","0"
"3351","2015/5/20 14:00","Wed","5.9","3.4","4","6","3.5","5.5","4.5","5","3","4.5","3","3",NA,NA,"4","7.5"
"3352","2015/5/20 15:00","Wed","3","4.7","2.2","2.5","4","2.5","2.5","3","3.5","1.5","3.5","2.5",NA,NA,"3","1.5"
"3353","2015/5/20 16:00","Wed","2","0.3","2.4","0","0","0.5","0.5","0","0.5","1.5","0.5","0.5",NA,NA,"0.5","0.5"
"3354","2015/5/20 17:00","Wed","16.5","0.3","9.6","3.5","1","0.5","1","0.5","1","12","0.5","0",NA,NA,"0.5","4"
